File Name,label,tempo,rhythm,rest,num of pitch
wav_EbGC370.wav,"['Eb', 'G', 'C']",160,"['Quater', 'white', 'whole']","['no rest', 'no rest', 'no rest']",3
wav_F#F#F665.wav,"['F#', 'F#', 'F']",80,"['whole', 'whole', 'black']","['half rest', 'no rest', 'no rest']",3
wav_DAbBb2810.wav,"['D', 'Ab', 'Bb']",80,"['whole', 'Quater', 'white']","['half rest', 'half rest', 'no rest']",3
wav_DCA209.wav,"['D', 'C', 'A']",120,"['whole', 'whole', 'Quater']","['no rest', 'no rest', 'no rest']",3
wav_AbEbBb8310.wav,"['Ab', 'Eb', 'Bb']",80,"['half', 'white', 'whole']","['half rest', 'half rest', 'no rest']",3
wav_EbAbF385.wav,"['Eb', 'Ab', 'F']",140,"['whole', 'white', 'whole']","['no rest', 'half rest', 'no rest']",3
wav_GCE704.wav,"['G', 'C', 'E']",120,"['white', 'white', 'Quater']","['no rest', 'half rest', 'no rest']",3
wav_CFD052.wav,"['C', 'F', 'D']",100,"['whole', 'half', 'whole']","['no rest', 'no rest', 'no rest']",3
wav_GEAb748.wav,"['G', 'E', 'Ab']",140,"['white', 'black', 'half']","['no rest', 'half rest', 'no rest']",3
wav_GBF7115.wav,"['G', 'B', 'F']",80,"['whole', 'whole', 'black']","['half rest', 'no rest', 'no rest']",3
wav_F#AbF685.wav,"['F#', 'Ab', 'F']",160,"['whole', 'Quater', 'Quater']","['half rest', 'no rest', 'no rest']",3
wav_C#FG157.wav,"['C#', 'F', 'G']",100,"['Quater', 'white', 'Quater']","['half rest', 'no rest', 'no rest']",3
wav_DCB2011.wav,"['D', 'C', 'B']",120,"['half', 'black', 'white']","['half rest', 'half rest', 'no rest']",3
wav_ADBb9210.wav,"['A', 'D', 'Bb']",100,"['white', 'whole', 'white']","['no rest', 'half rest', 'half rest']",3
wav_GFF#756.wav,"['G', 'F', 'F#']",160,"['Quater', 'whole', 'half']","['half rest', 'half rest', 'half rest']",3
wav_F#EbG637.wav,"['F#', 'Eb', 'G']",140,"['Quater', 'white', 'whole']","['no rest', 'half rest', 'half rest']",3
wav_AbAbBb8810.wav,"['Ab', 'Ab', 'Bb']",80,"['Quater', 'half', 'half']","['half rest', 'no rest', 'half rest']",3
wav_FBbG5107.wav,"['F', 'Bb', 'G']",80,"['half', 'half', 'whole']","['half rest', 'half rest', 'no rest']",3
wav_AEbE934.wav,"['A', 'Eb', 'E']",80,"['black', 'half', 'Quater']","['no rest', 'no rest', 'half rest']",3
wav_EbBbAb3108.wav,"['Eb', 'Bb', 'Ab']",160,"['white', 'Quater', 'half']","['half rest', 'half rest', 'no rest']",3
wav_C#CEb103.wav,"['C#', 'C', 'Eb']",160,"['whole', 'black', 'white']","['half rest', 'no rest', 'no rest']",3
wav_AbEbE834.wav,"['Ab', 'Eb', 'E']",80,"['half', 'whole', 'half']","['half rest', 'no rest', 'half rest']",3
wav_CGAb078.wav,"['C', 'G', 'Ab']",120,"['whole', 'black', 'black']","['no rest', 'half rest', 'no rest']",3
wav_AbF#F865.wav,"['Ab', 'F#', 'F']",80,"['half', 'Quater', 'half']","['half rest', 'no rest', 'no rest']",3
wav_AAbEb983.wav,"['A', 'Ab', 'Eb']",80,"['black', 'half', 'white']","['no rest', 'no rest', 'no rest']",3
wav_CBF0115.wav,"['C', 'B', 'F']",80,"['half', 'whole', 'Quater']","['no rest', 'half rest', 'half rest']",3
wav_EbCAb308.wav,"['Eb', 'C', 'Ab']",120,"['half', 'Quater', 'white']","['no rest', 'no rest', 'no rest']",3
wav_FBG5117.wav,"['F', 'B', 'G']",100,"['Quater', 'half', 'white']","['no rest', 'no rest', 'no rest']",3
wav_GAbBb7810.wav,"['G', 'Ab', 'Bb']",80,"['white', 'whole', 'black']","['half rest', 'half rest', 'no rest']",3
wav_C#DBb1210.wav,"['C#', 'D', 'Bb']",160,"['black', 'black', 'whole']","['half rest', 'no rest', 'half rest']",3
wav_EbBE3114.wav,"['Eb', 'B', 'E']",120,"['Quater', 'whole', 'white']","['no rest', 'no rest', 'half rest']",3
wav_AbEbF835.wav,"['Ab', 'Eb', 'F']",120,"['black', 'whole', 'half']","['no rest', 'half rest', 'half rest']",3
wav_AAbC980.wav,"['A', 'Ab', 'C']",100,"['half', 'white', 'Quater']","['no rest', 'no rest', 'half rest']",3
wav_C#DD122.wav,"['C#', 'D', 'D']",140,"['whole', 'whole', 'white']","['half rest', 'no rest', 'half rest']",3
wav_GEF745.wav,"['G', 'E', 'F']",80,"['black', 'half', 'half']","['half rest', 'no rest', 'half rest']",3
wav_DF#D262.wav,"['D', 'F#', 'D']",120,"['black', 'whole', 'black']","['no rest', 'half rest', 'half rest']",3
wav_AFF955.wav,"['A', 'F', 'F']",80,"['Quater', 'half', 'white']","['half rest', 'no rest', 'half rest']",3
wav_GC#Eb713.wav,"['G', 'C#', 'Eb']",120,"['whole', 'Quater', 'Quater']","['no rest', 'no rest', 'half rest']",3
wav_AbAEb893.wav,"['Ab', 'A', 'Eb']",160,"['whole', 'whole', 'half']","['half rest', 'half rest', 'half rest']",3
wav_CCAb008.wav,"['C', 'C', 'Ab']",120,"['whole', 'Quater', 'Quater']","['no rest', 'no rest', 'half rest']",3
wav_EBbF4105.wav,"['E', 'Bb', 'F']",120,"['white', 'white', 'black']","['half rest', 'no rest', 'no rest']",3
wav_BAbB11811.wav,"['B', 'Ab', 'B']",120,"['white', 'Quater', 'whole']","['half rest', 'half rest', 'half rest']",3
wav_ABC9110.wav,"['A', 'B', 'C']",100,"['black', 'white', 'half']","['no rest', 'half rest', 'half rest']",3
wav_EbAD392.wav,"['Eb', 'A', 'D']",80,"['Quater', 'black', 'half']","['half rest', 'half rest', 'half rest']",3
wav_BEA1149.wav,"['B', 'E', 'A']",120,"['whole', 'whole', 'black']","['half rest', 'no rest', 'half rest']",3
wav_BF#E1164.wav,"['B', 'F#', 'E']",100,"['white', 'half', 'whole']","['no rest', 'half rest', 'half rest']",3
wav_BBbD11102.wav,"['B', 'Bb', 'D']",80,"['black', 'black', 'whole']","['half rest', 'half rest', 'half rest']",3
wav_C#GF#176.wav,"['C#', 'G', 'F#']",140,"['half', 'Quater', 'whole']","['half rest', 'half rest', 'no rest']",3
wav_EbEBb3410.wav,"['Eb', 'E', 'Bb']",80,"['black', 'black', 'white']","['no rest', 'no rest', 'half rest']",3
wav_AbCAb808.wav,"['Ab', 'C', 'Ab']",120,"['Quater', 'black', 'Quater']","['half rest', 'half rest', 'half rest']",3
wav_BDD1122.wav,"['B', 'D', 'D']",160,"['white', 'Quater', 'whole']","['no rest', 'no rest', 'no rest']",3
wav_EbBbC#3101.wav,"['Eb', 'Bb', 'C#']",160,"['Quater', 'whole', 'Quater']","['half rest', 'half rest', 'half rest']",3
wav_DEC#241.wav,"['D', 'E', 'C#']",160,"['whole', 'black', 'white']","['no rest', 'no rest', 'no rest']",3
wav_FDA529.wav,"['F', 'D', 'A']",80,"['white', 'half', 'half']","['half rest', 'no rest', 'no rest']",3
wav_AbBE8114.wav,"['Ab', 'B', 'E']",80,"['whole', 'whole', 'half']","['no rest', 'half rest', 'half rest']",3
wav_BbED1042.wav,"['Bb', 'E', 'D']",100,"['black', 'Quater', 'whole']","['half rest', 'no rest', 'no rest']",3
wav_ECC#401.wav,"['E', 'C', 'C#']",100,"['black', 'Quater', 'half']","['half rest', 'no rest', 'no rest']",3
wav_FDEb523.wav,"['F', 'D', 'Eb']",100,"['half', 'Quater', 'half']","['no rest', 'half rest', 'half rest']",3
wav_FEbB5311.wav,"['F', 'Eb', 'B']",100,"['half', 'whole', 'white']","['no rest', 'half rest', 'no rest']",3
wav_AC#E914.wav,"['A', 'C#', 'E']",120,"['black', 'Quater', 'whole']","['half rest', 'half rest', 'half rest']",3
wav_FAbA589.wav,"['F', 'Ab', 'A']",100,"['black', 'whole', 'half']","['half rest', 'half rest', 'no rest']",3
wav_BbCA1009.wav,"['Bb', 'C', 'A']",80,"['Quater', 'white', 'Quater']","['no rest', 'no rest', 'half rest']",3
wav_GFAb758.wav,"['G', 'F', 'Ab']",80,"['Quater', 'whole', 'half']","['half rest', 'half rest', 'no rest']",3
wav_EbCA309.wav,"['Eb', 'C', 'A']",160,"['black', 'black', 'black']","['half rest', 'no rest', 'half rest']",3
wav_CAbB0811.wav,"['C', 'Ab', 'B']",120,"['Quater', 'half', 'half']","['half rest', 'half rest', 'half rest']",3
wav_AbF#Eb863.wav,"['Ab', 'F#', 'Eb']",80,"['black', 'Quater', 'white']","['no rest', 'no rest', 'no rest']",3
wav_EbEbC#331.wav,"['Eb', 'Eb', 'C#']",80,"['half', 'white', 'half']","['no rest', 'half rest', 'half rest']",3
wav_CDF#026.wav,"['C', 'D', 'F#']",100,"['whole', 'half', 'black']","['half rest', 'no rest', 'no rest']",3
wav_FGF575.wav,"['F', 'G', 'F']",100,"['Quater', 'whole', 'whole']","['no rest', 'half rest', 'half rest']",3
wav_DAA299.wav,"['D', 'A', 'A']",120,"['white', 'whole', 'whole']","['half rest', 'no rest', 'half rest']",3
wav_FBB51111.wav,"['F', 'B', 'B']",100,"['white', 'white', 'half']","['no rest', 'no rest', 'half rest']",3
wav_EbF#G367.wav,"['Eb', 'F#', 'G']",120,"['Quater', 'half', 'Quater']","['half rest', 'half rest', 'no rest']",3
wav_GBC#7111.wav,"['G', 'B', 'C#']",160,"['white', 'white', 'whole']","['no rest', 'half rest', 'half rest']",3
wav_BbCF1005.wav,"['Bb', 'C', 'F']",160,"['white', 'black', 'whole']","['no rest', 'no rest', 'no rest']",3
wav_AF#D962.wav,"['A', 'F#', 'D']",120,"['white', 'white', 'half']","['no rest', 'no rest', 'no rest']",3
wav_EbCD302.wav,"['Eb', 'C', 'D']",140,"['whole', 'white', 'Quater']","['no rest', 'no rest', 'half rest']",3
wav_BDF1125.wav,"['B', 'D', 'F']",140,"['black', 'whole', 'Quater']","['no rest', 'no rest', 'half rest']",3
wav_C#AEb193.wav,"['C#', 'A', 'Eb']",100,"['Quater', 'Quater', 'white']","['half rest', 'half rest', 'half rest']",3
wav_AbBbE8104.wav,"['Ab', 'Bb', 'E']",140,"['Quater', 'half', 'Quater']","['half rest', 'half rest', 'no rest']",3
wav_EBbF#4106.wav,"['E', 'Bb', 'F#']",140,"['whole', 'white', 'black']","['no rest', 'no rest', 'no rest']",3
wav_EbC#B3111.wav,"['Eb', 'C#', 'B']",100,"['half', 'white', 'black']","['no rest', 'half rest', 'no rest']",3
wav_EAB4911.wav,"['E', 'A', 'B']",100,"['half', 'whole', 'black']","['half rest', 'no rest', 'no rest']",3
wav_DEbAb238.wav,"['D', 'Eb', 'Ab']",100,"['whole', 'half', 'white']","['half rest', 'no rest', 'no rest']",3
wav_AbGC870.wav,"['Ab', 'G', 'C']",80,"['whole', 'white', 'half']","['half rest', 'half rest', 'no rest']",3
wav_AbAbF#886.wav,"['Ab', 'Ab', 'F#']",120,"['Quater', 'half', 'black']","['no rest', 'half rest', 'no rest']",3
wav_CEC040.wav,"['C', 'E', 'C']",100,"['Quater', 'Quater', 'whole']","['no rest', 'no rest', 'no rest']",3
wav_CGG077.wav,"['C', 'G', 'G']",120,"['white', 'black', 'whole']","['no rest', 'half rest', 'no rest']",3
wav_FGD572.wav,"['F', 'G', 'D']",80,"['white', 'black', 'half']","['no rest', 'half rest', 'half rest']",3
wav_BbBBb101110.wav,"['Bb', 'B', 'Bb']",140,"['Quater', 'half', 'black']","['no rest', 'no rest', 'half rest']",3
wav_BEF#1146.wav,"['B', 'E', 'F#']",140,"['black', 'half', 'white']","['no rest', 'half rest', 'half rest']",3
wav_FEbC#531.wav,"['F', 'Eb', 'C#']",120,"['half', 'Quater', 'black']","['half rest', 'no rest', 'half rest']",3
wav_BbBAb10118.wav,"['Bb', 'B', 'Ab']",160,"['half', 'Quater', 'white']","['half rest', 'no rest', 'half rest']",3
wav_GBEb7113.wav,"['G', 'B', 'Eb']",100,"['whole', 'half', 'half']","['no rest', 'half rest', 'half rest']",3
wav_CBA0119.wav,"['C', 'B', 'A']",120,"['white', 'whole', 'half']","['half rest', 'half rest', 'no rest']",3
wav_C#EbF#136.wav,"['C#', 'Eb', 'F#']",100,"['white', 'white', 'white']","['no rest', 'no rest', 'no rest']",3
wav_BbC#C1010.wav,"['Bb', 'C#', 'C']",80,"['half', 'half', 'half']","['no rest', 'no rest', 'half rest']",3
wav_ABB91111.wav,"['A', 'B', 'B']",140,"['Quater', 'half', 'black']","['half rest', 'no rest', 'half rest']",3
wav_F#FF#656.wav,"['F#', 'F', 'F#']",100,"['Quater', 'white', 'white']","['half rest', 'half rest', 'no rest']",3
wav_CC#E014.wav,"['C', 'C#', 'E']",100,"['whole', 'whole', 'white']","['half rest', 'no rest', 'no rest']",3
wav_FCF505.wav,"['F', 'C', 'F']",120,"['whole', 'half', 'black']","['half rest', 'half rest', 'half rest']",3
wav_EGBb4710.wav,"['E', 'G', 'Bb']",160,"['whole', 'whole', 'white']","['half rest', 'half rest', 'no rest']",3
wav_AEbF#936.wav,"['A', 'Eb', 'F#']",140,"['black', 'half', 'half']","['half rest', 'half rest', 'no rest']",3
wav_FCB5011.wav,"['F', 'C', 'B']",120,"['black', 'Quater', 'whole']","['no rest', 'no rest', 'no rest']",3
wav_ADG927.wav,"['A', 'D', 'G']",140,"['half', 'Quater', 'black']","['half rest', 'no rest', 'no rest']",3
wav_BBAb11118.wav,"['B', 'B', 'Ab']",140,"['Quater', 'white', 'black']","['no rest', 'half rest', 'no rest']",3
wav_FDBb5210.wav,"['F', 'D', 'Bb']",80,"['Quater', 'Quater', 'half']","['no rest', 'no rest', 'half rest']",3
wav_EbED342.wav,"['Eb', 'E', 'D']",160,"['black', 'whole', 'Quater']","['half rest', 'half rest', 'no rest']",3
wav_AAbB9811.wav,"['A', 'Ab', 'B']",100,"['Quater', 'half', 'black']","['half rest', 'half rest', 'no rest']",3
wav_ABF9115.wav,"['A', 'B', 'F']",120,"['white', 'black', 'Quater']","['no rest', 'half rest', 'no rest']",3
wav_CF#Eb063.wav,"['C', 'F#', 'Eb']",120,"['Quater', 'whole', 'whole']","['no rest', 'no rest', 'half rest']",3
wav_AFEb953.wav,"['A', 'F', 'Eb']",140,"['white', 'Quater', 'half']","['no rest', 'half rest', 'half rest']",3
wav_F#EbBb6310.wav,"['F#', 'Eb', 'Bb']",100,"['half', 'half', 'whole']","['half rest', 'half rest', 'no rest']",3
wav_DEF#246.wav,"['D', 'E', 'F#']",100,"['Quater', 'white', 'black']","['half rest', 'half rest', 'no rest']",3
wav_C#FF#156.wav,"['C#', 'F', 'F#']",140,"['black', 'white', 'black']","['no rest', 'half rest', 'half rest']",3
wav_F#EAb648.wav,"['F#', 'E', 'Ab']",80,"['half', 'Quater', 'white']","['half rest', 'no rest', 'no rest']",3
wav_DDC#221.wav,"['D', 'D', 'C#']",120,"['whole', 'white', 'white']","['no rest', 'half rest', 'no rest']",3
wav_BbF#Eb1063.wav,"['Bb', 'F#', 'Eb']",140,"['Quater', 'black', 'Quater']","['no rest', 'half rest', 'half rest']",3
wav_BGF#1176.wav,"['B', 'G', 'F#']",160,"['whole', 'black', 'white']","['half rest', 'half rest', 'no rest']",3
wav_F#EBb6410.wav,"['F#', 'E', 'Bb']",100,"['half', 'whole', 'white']","['half rest', 'half rest', 'no rest']",3
wav_F#FC650.wav,"['F#', 'F', 'C']",140,"['half', 'half', 'black']","['half rest', 'half rest', 'no rest']",3
wav_BAG1197.wav,"['B', 'A', 'G']",120,"['Quater', 'black', 'Quater']","['no rest', 'no rest', 'half rest']",3
wav_AGE974.wav,"['A', 'G', 'E']",140,"['whole', 'half', 'white']","['half rest', 'no rest', 'no rest']",3
wav_GC#E714.wav,"['G', 'C#', 'E']",160,"['white', 'white', 'Quater']","['half rest', 'no rest', 'no rest']",3
wav_F#EC640.wav,"['F#', 'E', 'C']",100,"['white', 'white', 'Quater']","['half rest', 'half rest', 'half rest']",3
wav_CFA059.wav,"['C', 'F', 'A']",160,"['half', 'half', 'Quater']","['half rest', 'no rest', 'half rest']",3
wav_DCF#206.wav,"['D', 'C', 'F#']",140,"['Quater', 'white', 'Quater']","['no rest', 'half rest', 'half rest']",3
wav_EbBG3117.wav,"['Eb', 'B', 'G']",120,"['Quater', 'white', 'Quater']","['half rest', 'half rest', 'no rest']",3
wav_BbDBb10210.wav,"['Bb', 'D', 'Bb']",100,"['black', 'half', 'white']","['no rest', 'half rest', 'no rest']",3
wav_BbGA1079.wav,"['Bb', 'G', 'A']",80,"['black', 'black', 'Quater']","['no rest', 'no rest', 'half rest']",3
wav_GF#C#761.wav,"['G', 'F#', 'C#']",80,"['whole', 'white', 'white']","['half rest', 'half rest', 'half rest']",3
wav_FGC#571.wav,"['F', 'G', 'C#']",140,"['whole', 'Quater', 'Quater']","['half rest', 'half rest', 'no rest']",3
wav_C#BbBb11010.wav,"['C#', 'Bb', 'Bb']",80,"['whole', 'black', 'Quater']","['half rest', 'no rest', 'no rest']",3
wav_DC#C210.wav,"['D', 'C#', 'C']",120,"['half', 'black', 'white']","['half rest', 'half rest', 'half rest']",3
wav_F#AC690.wav,"['F#', 'A', 'C']",120,"['black', 'Quater', 'white']","['half rest', 'no rest', 'no rest']",3
wav_AbEG847.wav,"['Ab', 'E', 'G']",140,"['half', 'white', 'black']","['half rest', 'no rest', 'no rest']",3
wav_BGG1177.wav,"['B', 'G', 'G']",140,"['white', 'black', 'white']","['half rest', 'half rest', 'half rest']",3
wav_EBbA4109.wav,"['E', 'Bb', 'A']",120,"['black', 'white', 'Quater']","['half rest', 'half rest', 'half rest']",3
wav_BEC#1141.wav,"['B', 'E', 'C#']",140,"['black', 'half', 'black']","['no rest', 'half rest', 'no rest']",3
wav_DFF#256.wav,"['D', 'F', 'F#']",160,"['Quater', 'white', 'whole']","['no rest', 'no rest', 'half rest']",3
wav_BbF#C#1061.wav,"['Bb', 'F#', 'C#']",120,"['whole', 'white', 'Quater']","['no rest', 'no rest', 'no rest']",3
wav_BFC1150.wav,"['B', 'F', 'C']",160,"['white', 'white', 'Quater']","['half rest', 'half rest', 'half rest']",3
wav_F#BbC#6101.wav,"['F#', 'Bb', 'C#']",160,"['whole', 'black', 'Quater']","['no rest', 'no rest', 'half rest']",3
wav_DF#G267.wav,"['D', 'F#', 'G']",140,"['half', 'black', 'whole']","['no rest', 'no rest', 'half rest']",3
wav_BbGBb10710.wav,"['Bb', 'G', 'Bb']",120,"['black', 'white', 'Quater']","['no rest', 'half rest', 'half rest']",3
wav_BbAC#1091.wav,"['Bb', 'A', 'C#']",160,"['whole', 'black', 'whole']","['no rest', 'half rest', 'no rest']",3
wav_F#C#Eb613.wav,"['F#', 'C#', 'Eb']",140,"['Quater', 'black', 'Quater']","['half rest', 'no rest', 'no rest']",3
wav_GC#A719.wav,"['G', 'C#', 'A']",160,"['half', 'whole', 'whole']","['half rest', 'no rest', 'half rest']",3
wav_DC#A219.wav,"['D', 'C#', 'A']",140,"['half', 'black', 'whole']","['half rest', 'half rest', 'no rest']",3
wav_EAC490.wav,"['E', 'A', 'C']",140,"['Quater', 'black', 'white']","['half rest', 'no rest', 'no rest']",3
wav_EC#A419.wav,"['E', 'C#', 'A']",140,"['white', 'whole', 'white']","['half rest', 'no rest', 'no rest']",3
wav_F#BbG6107.wav,"['F#', 'Bb', 'G']",120,"['black', 'half', 'white']","['half rest', 'no rest', 'half rest']",3
wav_DBbF#2106.wav,"['D', 'Bb', 'F#']",140,"['white', 'white', 'white']","['half rest', 'no rest', 'half rest']",3
wav_F#C#B6111.wav,"['F#', 'C#', 'B']",160,"['black', 'half', 'white']","['no rest', 'half rest', 'half rest']",3
wav_CC#B0111.wav,"['C', 'C#', 'B']",140,"['white', 'whole', 'white']","['half rest', 'no rest', 'no rest']",3
wav_GC#C710.wav,"['G', 'C#', 'C']",160,"['white', 'Quater', 'whole']","['no rest', 'no rest', 'no rest']",3
wav_GAC#791.wav,"['G', 'A', 'C#']",160,"['black', 'whole', 'white']","['half rest', 'half rest', 'no rest']",3
wav_F#FB6511.wav,"['F#', 'F', 'B']",160,"['black', 'whole', 'black']","['half rest', 'no rest', 'half rest']",3
wav_CAC090.wav,"['C', 'A', 'C']",160,"['black', 'white', 'whole']","['half rest', 'half rest', 'half rest']",3
wav_CBbG0107.wav,"['C', 'Bb', 'G']",160,"['black', 'half', 'black']","['no rest', 'no rest', 'no rest']",3
wav_EC#B4111.wav,"['E', 'C#', 'B']",160,"['black', 'Quater', 'whole']","['half rest', 'no rest', 'half rest']",3
wav_F#FE654.wav,"['F#', 'F', 'E']",160,"['white', 'half', 'whole']","['half rest', 'no rest', 'half rest']",3
wav_EBbB41011.wav,"['E', 'Bb', 'B']",160,"['Quater', 'Quater', 'black']","['half rest', 'no rest', 'no rest']",3
wav_EFA459.wav,"['E', 'F', 'A']",160,"['Quater', 'black', 'black']","['no rest', 'half rest', 'half rest']",3
wav_EAA499.wav,"['E', 'A', 'A']",160,"['white', 'Quater', 'white']","['no rest', 'no rest', 'half rest']",3
wav_EC#G417.wav,"['E', 'C#', 'G']",160,"['white', 'black', 'black']","['no rest', 'half rest', 'half rest']",3
