File Name,label,tempo,rhythm,rest,num of pitch
wav_AbBEbDGC8113270.wav,"['Ab', 'B', 'Eb', 'D', 'G', 'C']",120,"['white', 'whole', 'white', 'half', 'half', 'black']","['Quarter rest', 'Quarter rest', 'no rest', 'eighth rest', 'eighth rest', 'Quarter rest']",6
wav_AEbAbBbBbD93810102.wav,"['A', 'Eb', 'Ab', 'Bb', 'Bb', 'D']",120,"['black', 'half', 'Quater', 'half', 'whole', 'black']","['Quarter rest', 'Sixteenth rest', 'whole rest', 'Sixteenth rest', 'whole rest', 'eighth rest']",6
wav_AbDAAbF#Eb829863.wav,"['Ab', 'D', 'A', 'Ab', 'F#', 'Eb']",120,"['half', 'black', 'Quater', 'white', 'white', 'Quater']","['half rest', 'Sixteenth rest', 'half rest', 'whole rest', 'whole rest', 'Quarter rest']",6
wav_FGAFBG5795117.wav,"['F', 'G', 'A', 'F', 'B', 'G']",120,"['whole', 'whole', 'black', 'whole', 'half', 'half']","['no rest', 'no rest', 'Sixteenth rest', 'whole rest', 'Quarter rest', 'Sixteenth rest']",6
wav_BC#F#FEbF#1116536.wav,"['B', 'C#', 'F#', 'F', 'Eb', 'F#']",120,"['black', 'Quater', 'whole', 'whole', 'Quater', 'white']","['no rest', 'no rest', 'no rest', 'whole rest', 'eighth rest', 'whole rest']",6
wav_ACEGBbC#9047101.wav,"['A', 'C', 'E', 'G', 'Bb', 'C#']",120,"['white', 'black', 'whole', 'Quater', 'whole', 'white']","['Quarter rest', 'eighth rest', 'half rest', 'half rest', 'eighth rest', 'no rest']",6
wav_EC#CEF#Ab410468.wav,"['E', 'C#', 'C', 'E', 'F#', 'Ab']",120,"['white', 'white', 'half', 'white', 'whole', 'half']","['Sixteenth rest', 'no rest', 'half rest', 'no rest', 'Quarter rest', 'half rest']",6
wav_BbBbCGAAb10100798.wav,"['Bb', 'Bb', 'C', 'G', 'A', 'Ab']",120,"['white', 'Quater', 'white', 'whole', 'Quater', 'whole']","['Sixteenth rest', 'Quarter rest', 'no rest', 'no rest', 'Sixteenth rest', 'eighth rest']",6
wav_EbFF#DEbF#356236.wav,"['Eb', 'F', 'F#', 'D', 'Eb', 'F#']",120,"['black', 'black', 'half', 'white', 'whole', 'whole']","['Sixteenth rest', 'whole rest', 'whole rest', 'Sixteenth rest', 'eighth rest', 'eighth rest']",6
wav_F#BbDDEFAb61022458.wav,"['F#', 'Bb', 'D', 'D', 'E', 'F', 'Ab']",120,"['whole', 'black', 'whole', 'half', 'half', 'half', 'white']","['Sixteenth rest', 'whole rest', 'no rest', 'half rest', 'eighth rest', 'no rest', 'eighth rest']",7
wav_AbF#CAEbABb86093910.wav,"['Ab', 'F#', 'C', 'A', 'Eb', 'A', 'Bb']",120,"['Quater', 'black', 'white', 'half', 'Quater', 'black', 'white']","['Sixteenth rest', 'Quarter rest', 'no rest', 'whole rest', 'Quarter rest', 'whole rest', 'whole rest']",7
wav_DEAC#BbC#B249110111.wav,"['D', 'E', 'A', 'C#', 'Bb', 'C#', 'B']",120,"['whole', 'Quater', 'white', 'half', 'whole', 'Quater', 'whole']","['eighth rest', 'whole rest', 'whole rest', 'Quarter rest', 'eighth rest', 'eighth rest', 'Quarter rest']",7
wav_BbADABbFE109291054.wav,"['Bb', 'A', 'D', 'A', 'Bb', 'F', 'E']",120,"['half', 'whole', 'half', 'black', 'black', 'black', 'Quater']","['eighth rest', 'Sixteenth rest', 'whole rest', 'half rest', 'no rest', 'half rest', 'half rest']",7
wav_EDAAbC#EbE4298134.wav,"['E', 'D', 'A', 'Ab', 'C#', 'Eb', 'E']",120,"['white', 'Quater', 'whole', 'black', 'Quater', 'white', 'half']","['Sixteenth rest', 'half rest', 'half rest', 'half rest', 'half rest', 'Quarter rest', 'half rest']",7
wav_F#FCBAEbD65011932.wav,"['F#', 'F', 'C', 'B', 'A', 'Eb', 'D']",120,"['black', 'whole', 'white', 'half', 'black', 'whole', 'white']","['Quarter rest', 'half rest', 'no rest', 'Sixteenth rest', 'half rest', 'half rest', 'half rest']",7
wav_GEBBbBEEb7411101143.wav,"['G', 'E', 'B', 'Bb', 'B', 'E', 'Eb']",120,"['black', 'half', 'half', 'Quater', 'white', 'half', 'whole']","['half rest', 'Sixteenth rest', 'eighth rest', 'whole rest', 'half rest', 'no rest', 'half rest']",7
wav_DC#EbDFBF#21325116.wav,"['D', 'C#', 'Eb', 'D', 'F', 'B', 'F#']",120,"['Quater', 'half', 'white', 'white', 'white', 'Quater', 'Quater']","['whole rest', 'Sixteenth rest', 'half rest', 'Quarter rest', 'whole rest', 'whole rest', 'Quarter rest']",7
wav_C#EbFBBBBb13511111110.wav,"['C#', 'Eb', 'F', 'B', 'B', 'B', 'Bb']",120,"['Quater', 'Quater', 'whole', 'half', 'half', 'white', 'Quater']","['half rest', 'Quarter rest', 'Sixteenth rest', 'Quarter rest', 'whole rest', 'eighth rest', 'Sixteenth rest']",7
wav_BbC#F#CC#C#C10160110.wav,"['Bb', 'C#', 'F#', 'C', 'C#', 'C#', 'C']",120,"['white', 'white', 'whole', 'white', 'whole', 'Quater', 'whole']","['Quarter rest', 'no rest', 'eighth rest', 'whole rest', 'eighth rest', 'Quarter rest', 'whole rest']",7
wav_FEbEF#F#AD5346692.wav,"['F', 'Eb', 'E', 'F#', 'F#', 'A', 'D']",120,"['black', 'black', 'Quater', 'white', 'black', 'Quater', 'whole']","['no rest', 'half rest', 'half rest', 'no rest', 'whole rest', 'eighth rest', 'half rest']",7
wav_AbBFF#GF#G81156767.wav,"['Ab', 'B', 'F', 'F#', 'G', 'F#', 'G']",120,"['Quater', 'whole', 'half', 'half', 'black', 'black', 'half']","['Quarter rest', 'half rest', 'Quarter rest', 'half rest', 'Sixteenth rest', 'Sixteenth rest', 'Sixteenth rest']",7
wav_EbFECGGC#3540771.wav,"['Eb', 'F', 'E', 'C', 'G', 'G', 'C#']",120,"['whole', 'whole', 'white', 'black', 'half', 'whole', 'whole']","['half rest', 'Quarter rest', 'Quarter rest', 'half rest', 'half rest', 'whole rest', 'no rest']",7
wav_C#DC#BbF#GF12110675.wav,"['C#', 'D', 'C#', 'Bb', 'F#', 'G', 'F']",120,"['whole', 'whole', 'whole', 'black', 'black', 'white', 'white']","['no rest', 'half rest', 'half rest', 'eighth rest', 'half rest', 'half rest', 'Quarter rest']",7
wav_FCGEbAF#Eb5073963.wav,"['F', 'C', 'G', 'Eb', 'A', 'F#', 'Eb']",120,"['whole', 'Quater', 'Quater', 'Quater', 'Quater', 'white', 'whole']","['no rest', 'no rest', 'whole rest', 'Quarter rest', 'Quarter rest', 'no rest', 'Sixteenth rest']",7
wav_ABC#GFBbG911175107.wav,"['A', 'B', 'C#', 'G', 'F', 'Bb', 'G']",120,"['white', 'Quater', 'whole', 'black', 'black', 'half', 'white']","['half rest', 'whole rest', 'Quarter rest', 'Sixteenth rest', 'Quarter rest', 'Sixteenth rest', 'no rest']",7
wav_GCGEbCDC7073020.wav,"['G', 'C', 'G', 'Eb', 'C', 'D', 'C']",120,"['white', 'white', 'black', 'white', 'half', 'Quater', 'half']","['half rest', 'no rest', 'Quarter rest', 'whole rest', 'Quarter rest', 'Sixteenth rest', 'eighth rest']",7
wav_BBbBGECC#1110117401.wav,"['B', 'Bb', 'B', 'G', 'E', 'C', 'C#']",120,"['white', 'Quater', 'half', 'black', 'Quater', 'black', 'white']","['whole rest', 'no rest', 'Quarter rest', 'whole rest', 'whole rest', 'whole rest', 'Sixteenth rest']",7
wav_EABbFAbEB491058411.wav,"['E', 'A', 'Bb', 'F', 'Ab', 'E', 'B']",120,"['whole', 'whole', 'white', 'white', 'whole', 'whole', 'black']","['Sixteenth rest', 'no rest', 'half rest', 'no rest', 'whole rest', 'Quarter rest', 'Sixteenth rest']",7
wav_AF#F#EDCF9664205.wav,"['A', 'F#', 'F#', 'E', 'D', 'C', 'F']",120,"['white', 'black', 'Quater', 'Quater', 'Quater', 'Quater', 'half']","['Sixteenth rest', 'eighth rest', 'no rest', 'Quarter rest', 'Quarter rest', 'eighth rest', 'Quarter rest']",7
wav_EbAbBbC#AbDF#38101826.wav,"['Eb', 'Ab', 'Bb', 'C#', 'Ab', 'D', 'F#']",120,"['Quater', 'half', 'Quater', 'Quater', 'whole', 'black', 'black']","['whole rest', 'eighth rest', 'eighth rest', 'eighth rest', 'Sixteenth rest', 'whole rest', 'Quarter rest']",7
wav_BAbAbFDBbA118852109.wav,"['B', 'Ab', 'Ab', 'F', 'D', 'Bb', 'A']",120,"['Quater', 'white', 'black', 'white', 'whole', 'half', 'half']","['whole rest', 'Quarter rest', 'Sixteenth rest', 'no rest', 'Sixteenth rest', 'Quarter rest', 'eighth rest']",7
wav_CGEbECAbA0734089.wav,"['C', 'G', 'Eb', 'E', 'C', 'Ab', 'A']",120,"['half', 'white', 'half', 'whole', 'half', 'black', 'black']","['eighth rest', 'eighth rest', 'no rest', 'Sixteenth rest', 'Sixteenth rest', 'Quarter rest', 'no rest']",7
wav_CGAbAbEbAbAb0788388.wav,"['C', 'G', 'Ab', 'Ab', 'Eb', 'Ab', 'Ab']",120,"['half', 'half', 'Quater', 'whole', 'Quater', 'half', 'black']","['Quarter rest', 'eighth rest', 'whole rest', 'no rest', 'eighth rest', 'no rest', 'eighth rest']",7
wav_F#BbEEBbCC#610441001.wav,"['F#', 'Bb', 'E', 'E', 'Bb', 'C', 'C#']",120,"['half', 'black', 'half', 'Quater', 'whole', 'whole', 'half']","['no rest', 'whole rest', 'whole rest', 'no rest', 'Sixteenth rest', 'no rest', 'whole rest']",7
wav_AbC#AbCBF#EG818011647.wav,"['Ab', 'C#', 'Ab', 'C', 'B', 'F#', 'E', 'G']",120,"['white', 'black', 'half', 'black', 'half', 'half', 'Quater', 'whole']","['eighth rest', 'no rest', 'whole rest', 'eighth rest', 'Quarter rest', 'eighth rest', 'whole rest', 'no rest']",8
wav_EbEDDFBbFA342251059.wav,"['Eb', 'E', 'D', 'D', 'F', 'Bb', 'F', 'A']",120,"['white', 'whole', 'white', 'black', 'white', 'whole', 'whole', 'half']","['no rest', 'no rest', 'eighth rest', 'Sixteenth rest', 'no rest', 'no rest', 'half rest', 'half rest']",8
