File Name,label,tempo,rhythm,rest,num of pitch
wav_GCE704.wav,"['G', 'C', 'E']",120,"['white', 'white', 'Quater']","['eighth rest', 'eighth rest', 'half rest']",3
wav_CFD052.wav,"['C', 'F', 'D']",120,"['whole', 'half', 'whole']","['eighth rest', 'Sixteenth rest', 'Sixteenth rest']",3
wav_GEAb748.wav,"['G', 'E', 'Ab']",120,"['white', 'black', 'half']","['whole rest', 'whole rest', 'whole rest']",3
wav_GBF7115.wav,"['G', 'B', 'F']",120,"['whole', 'whole', 'black']","['Sixteenth rest', 'half rest', 'whole rest']",3
wav_F#AbF685.wav,"['F#', 'Ab', 'F']",120,"['whole', 'Quater', 'Quater']","['no rest', 'Sixteenth rest', 'eighth rest']",3
wav_C#FG157.wav,"['C#', 'F', 'G']",120,"['Quater', 'white', 'Quater']","['eighth rest', 'half rest', 'no rest']",3
wav_DCB2011.wav,"['D', 'C', 'B']",120,"['half', 'black', 'white']","['Quarter rest', 'Sixteenth rest', 'Sixteenth rest']",3
wav_ADBb9210.wav,"['A', 'D', 'Bb']",120,"['white', 'whole', 'white']","['no rest', 'Sixteenth rest', 'Sixteenth rest']",3
wav_GFF#756.wav,"['G', 'F', 'F#']",120,"['Quater', 'whole', 'half']","['eighth rest', 'Sixteenth rest', 'eighth rest']",3
wav_F#EbG637.wav,"['F#', 'Eb', 'G']",120,"['Quater', 'white', 'whole']","['no rest', 'whole rest', 'whole rest']",3
wav_AbAbBb8810.wav,"['Ab', 'Ab', 'Bb']",120,"['Quater', 'half', 'half']","['no rest', 'Sixteenth rest', 'no rest']",3
wav_FBbG5107.wav,"['F', 'Bb', 'G']",120,"['half', 'half', 'whole']","['half rest', 'Sixteenth rest', 'Sixteenth rest']",3
wav_AEbE934.wav,"['A', 'Eb', 'E']",120,"['black', 'half', 'Quater']","['Sixteenth rest', 'half rest', 'no rest']",3
wav_EbBbAb3108.wav,"['Eb', 'Bb', 'Ab']",120,"['white', 'Quater', 'half']","['no rest', 'eighth rest', 'half rest']",3
wav_C#CEb103.wav,"['C#', 'C', 'Eb']",120,"['whole', 'black', 'white']","['half rest', 'Sixteenth rest', 'no rest']",3
wav_AbEbE834.wav,"['Ab', 'Eb', 'E']",120,"['half', 'whole', 'half']","['half rest', 'half rest', 'half rest']",3
wav_CGAb078.wav,"['C', 'G', 'Ab']",120,"['whole', 'black', 'black']","['eighth rest', 'Quarter rest', 'whole rest']",3
wav_AbF#F865.wav,"['Ab', 'F#', 'F']",120,"['half', 'Quater', 'half']","['no rest', 'Quarter rest', 'whole rest']",3
wav_AAbEb983.wav,"['A', 'Ab', 'Eb']",120,"['black', 'half', 'white']","['no rest', 'no rest', 'whole rest']",3
wav_CBF0115.wav,"['C', 'B', 'F']",120,"['half', 'whole', 'Quater']","['Quarter rest', 'whole rest', 'Sixteenth rest']",3
wav_EbCAb308.wav,"['Eb', 'C', 'Ab']",120,"['half', 'Quater', 'white']","['whole rest', 'Sixteenth rest', 'Sixteenth rest']",3
wav_FBG5117.wav,"['F', 'B', 'G']",120,"['Quater', 'half', 'white']","['eighth rest', 'Sixteenth rest', 'whole rest']",3
wav_GAbBb7810.wav,"['G', 'Ab', 'Bb']",120,"['white', 'whole', 'black']","['Quarter rest', 'Sixteenth rest', 'eighth rest']",3
wav_C#DBb1210.wav,"['C#', 'D', 'Bb']",120,"['black', 'black', 'whole']","['no rest', 'eighth rest', 'Sixteenth rest']",3
wav_EbBE3114.wav,"['Eb', 'B', 'E']",120,"['Quater', 'whole', 'white']","['Sixteenth rest', 'no rest', 'eighth rest']",3
wav_AbEbF835.wav,"['Ab', 'Eb', 'F']",120,"['black', 'whole', 'half']","['Quarter rest', 'whole rest', 'half rest']",3
wav_AAbC980.wav,"['A', 'Ab', 'C']",120,"['half', 'white', 'Quater']","['Sixteenth rest', 'whole rest', 'no rest']",3
wav_C#DD122.wav,"['C#', 'D', 'D']",120,"['whole', 'whole', 'white']","['eighth rest', 'Quarter rest', 'Sixteenth rest']",3
wav_GEF745.wav,"['G', 'E', 'F']",120,"['black', 'half', 'half']","['half rest', 'Quarter rest', 'half rest']",3
wav_DF#D262.wav,"['D', 'F#', 'D']",120,"['black', 'whole', 'black']","['half rest', 'Quarter rest', 'no rest']",3
wav_AFF955.wav,"['A', 'F', 'F']",120,"['Quater', 'half', 'white']","['half rest', 'whole rest', 'half rest']",3
wav_GC#Eb713.wav,"['G', 'C#', 'Eb']",120,"['whole', 'Quater', 'Quater']","['Sixteenth rest', 'no rest', 'no rest']",3
wav_AbAEb893.wav,"['Ab', 'A', 'Eb']",120,"['whole', 'whole', 'half']","['whole rest', 'Sixteenth rest', 'whole rest']",3
wav_CCAb008.wav,"['C', 'C', 'Ab']",120,"['whole', 'Quater', 'Quater']","['Sixteenth rest', 'Sixteenth rest', 'Quarter rest']",3
wav_EBbF4105.wav,"['E', 'Bb', 'F']",120,"['white', 'white', 'black']","['half rest', 'half rest', 'half rest']",3
wav_BAbB11811.wav,"['B', 'Ab', 'B']",120,"['white', 'Quater', 'whole']","['whole rest', 'Sixteenth rest', 'no rest']",3
wav_ABC9110.wav,"['A', 'B', 'C']",120,"['black', 'white', 'half']","['half rest', 'no rest', 'Quarter rest']",3
wav_EbAD392.wav,"['Eb', 'A', 'D']",120,"['Quater', 'black', 'half']","['eighth rest', 'half rest', 'Quarter rest']",3
wav_BEA1149.wav,"['B', 'E', 'A']",120,"['whole', 'whole', 'black']","['half rest', 'no rest', 'eighth rest']",3
wav_BF#E1164.wav,"['B', 'F#', 'E']",120,"['white', 'half', 'whole']","['half rest', 'Quarter rest', 'Quarter rest']",3
wav_BBbD11102.wav,"['B', 'Bb', 'D']",120,"['black', 'black', 'whole']","['no rest', 'no rest', 'no rest']",3
wav_C#GF#176.wav,"['C#', 'G', 'F#']",120,"['half', 'Quater', 'whole']","['half rest', 'no rest', 'half rest']",3
wav_EbEBb3410.wav,"['Eb', 'E', 'Bb']",120,"['black', 'black', 'white']","['Quarter rest', 'eighth rest', 'Quarter rest']",3
wav_AbCAb808.wav,"['Ab', 'C', 'Ab']",120,"['Quater', 'black', 'Quater']","['half rest', 'whole rest', 'no rest']",3
wav_BDD1122.wav,"['B', 'D', 'D']",120,"['white', 'Quater', 'whole']","['half rest', 'whole rest', 'no rest']",3
wav_EbBbC#3101.wav,"['Eb', 'Bb', 'C#']",120,"['Quater', 'whole', 'Quater']","['half rest', 'Quarter rest', 'Quarter rest']",3
wav_DEC#241.wav,"['D', 'E', 'C#']",120,"['whole', 'black', 'white']","['half rest', 'no rest', 'half rest']",3
wav_FDA529.wav,"['F', 'D', 'A']",120,"['white', 'half', 'half']","['whole rest', 'half rest', 'Sixteenth rest']",3
wav_AbBE8114.wav,"['Ab', 'B', 'E']",120,"['whole', 'whole', 'half']","['Quarter rest', 'Quarter rest', 'whole rest']",3
wav_BbED1042.wav,"['Bb', 'E', 'D']",120,"['black', 'Quater', 'whole']","['no rest', 'Sixteenth rest', 'half rest']",3
wav_ECC#401.wav,"['E', 'C', 'C#']",120,"['black', 'Quater', 'half']","['Quarter rest', 'whole rest', 'half rest']",3
wav_FDEb523.wav,"['F', 'D', 'Eb']",120,"['half', 'Quater', 'half']","['whole rest', 'Sixteenth rest', 'half rest']",3
wav_FEbB5311.wav,"['F', 'Eb', 'B']",120,"['half', 'whole', 'white']","['Sixteenth rest', 'Sixteenth rest', 'Quarter rest']",3
wav_AC#E914.wav,"['A', 'C#', 'E']",120,"['black', 'Quater', 'whole']","['eighth rest', 'eighth rest', 'whole rest']",3
wav_FAbA589.wav,"['F', 'Ab', 'A']",120,"['black', 'whole', 'half']","['Quarter rest', 'no rest', 'half rest']",3
wav_BbCA1009.wav,"['Bb', 'C', 'A']",120,"['Quater', 'white', 'Quater']","['eighth rest', 'half rest', 'Sixteenth rest']",3
wav_GFAb758.wav,"['G', 'F', 'Ab']",120,"['Quater', 'whole', 'half']","['no rest', 'eighth rest', 'Sixteenth rest']",3
wav_EbCA309.wav,"['Eb', 'C', 'A']",120,"['black', 'black', 'black']","['Sixteenth rest', 'half rest', 'Sixteenth rest']",3
wav_CAbB0811.wav,"['C', 'Ab', 'B']",120,"['Quater', 'half', 'half']","['Quarter rest', 'half rest', 'eighth rest']",3
wav_AbF#Eb863.wav,"['Ab', 'F#', 'Eb']",120,"['black', 'Quater', 'white']","['whole rest', 'half rest', 'eighth rest']",3
wav_EbEbC#331.wav,"['Eb', 'Eb', 'C#']",120,"['half', 'white', 'half']","['Quarter rest', 'no rest', 'half rest']",3
wav_CDF#026.wav,"['C', 'D', 'F#']",120,"['whole', 'half', 'black']","['no rest', 'Quarter rest', 'Sixteenth rest']",3
wav_FGF575.wav,"['F', 'G', 'F']",120,"['Quater', 'whole', 'whole']","['half rest', 'Sixteenth rest', 'half rest']",3
wav_DAA299.wav,"['D', 'A', 'A']",120,"['white', 'whole', 'whole']","['no rest', 'Sixteenth rest', 'eighth rest']",3
wav_FBB51111.wav,"['F', 'B', 'B']",120,"['white', 'white', 'half']","['whole rest', 'Quarter rest', 'no rest']",3
wav_EbF#G367.wav,"['Eb', 'F#', 'G']",120,"['Quater', 'half', 'Quater']","['Sixteenth rest', 'whole rest', 'Sixteenth rest']",3
wav_GBC#7111.wav,"['G', 'B', 'C#']",120,"['white', 'white', 'whole']","['no rest', 'whole rest', 'Quarter rest']",3
wav_BbCF1005.wav,"['Bb', 'C', 'F']",120,"['white', 'black', 'whole']","['whole rest', 'Quarter rest', 'eighth rest']",3
wav_AF#D962.wav,"['A', 'F#', 'D']",120,"['white', 'white', 'half']","['no rest', 'eighth rest', 'whole rest']",3
wav_EbCD302.wav,"['Eb', 'C', 'D']",120,"['whole', 'white', 'Quater']","['whole rest', 'Quarter rest', 'half rest']",3
wav_BDF1125.wav,"['B', 'D', 'F']",120,"['black', 'whole', 'Quater']","['Quarter rest', 'eighth rest', 'Sixteenth rest']",3
wav_C#AEb193.wav,"['C#', 'A', 'Eb']",120,"['Quater', 'Quater', 'white']","['half rest', 'Sixteenth rest', 'eighth rest']",3
wav_AbBbE8104.wav,"['Ab', 'Bb', 'E']",120,"['Quater', 'half', 'Quater']","['half rest', 'whole rest', 'whole rest']",3
wav_EBbF#4106.wav,"['E', 'Bb', 'F#']",120,"['whole', 'white', 'black']","['no rest', 'Sixteenth rest', 'eighth rest']",3
wav_EbC#B3111.wav,"['Eb', 'C#', 'B']",120,"['half', 'white', 'black']","['no rest', 'Sixteenth rest', 'half rest']",3
wav_EAB4911.wav,"['E', 'A', 'B']",120,"['half', 'whole', 'black']","['eighth rest', 'whole rest', 'eighth rest']",3
wav_DEbAb238.wav,"['D', 'Eb', 'Ab']",120,"['whole', 'half', 'white']","['Sixteenth rest', 'whole rest', 'no rest']",3
wav_AbGC870.wav,"['Ab', 'G', 'C']",120,"['whole', 'white', 'half']","['eighth rest', 'no rest', 'half rest']",3
wav_AbAbF#886.wav,"['Ab', 'Ab', 'F#']",120,"['Quater', 'half', 'black']","['half rest', 'whole rest', 'Sixteenth rest']",3
wav_CEC040.wav,"['C', 'E', 'C']",120,"['Quater', 'Quater', 'whole']","['eighth rest', 'whole rest', 'whole rest']",3
wav_CGG077.wav,"['C', 'G', 'G']",120,"['white', 'black', 'whole']","['half rest', 'Sixteenth rest', 'half rest']",3
wav_FGD572.wav,"['F', 'G', 'D']",120,"['white', 'black', 'half']","['eighth rest', 'no rest', 'Sixteenth rest']",3
wav_BbBBb101110.wav,"['Bb', 'B', 'Bb']",120,"['Quater', 'half', 'black']","['Quarter rest', 'half rest', 'Quarter rest']",3
wav_BEF#1146.wav,"['B', 'E', 'F#']",120,"['black', 'half', 'white']","['half rest', 'eighth rest', 'Quarter rest']",3
wav_FEbC#531.wav,"['F', 'Eb', 'C#']",120,"['half', 'Quater', 'black']","['Quarter rest', 'eighth rest', 'eighth rest']",3
wav_BbBAb10118.wav,"['Bb', 'B', 'Ab']",120,"['half', 'Quater', 'white']","['whole rest', 'Quarter rest', 'no rest']",3
wav_GBEb7113.wav,"['G', 'B', 'Eb']",120,"['whole', 'half', 'half']","['whole rest', 'half rest', 'eighth rest']",3
wav_CBA0119.wav,"['C', 'B', 'A']",120,"['white', 'whole', 'half']","['no rest', 'eighth rest', 'Quarter rest']",3
wav_C#EbF#136.wav,"['C#', 'Eb', 'F#']",120,"['white', 'white', 'white']","['Quarter rest', 'Sixteenth rest', 'eighth rest']",3
wav_BbC#C1010.wav,"['Bb', 'C#', 'C']",120,"['half', 'half', 'half']","['no rest', 'no rest', 'whole rest']",3
wav_ABB91111.wav,"['A', 'B', 'B']",120,"['Quater', 'half', 'black']","['no rest', 'eighth rest', 'whole rest']",3
wav_F#FF#656.wav,"['F#', 'F', 'F#']",120,"['Quater', 'white', 'white']","['whole rest', 'eighth rest', 'eighth rest']",3
wav_CC#E014.wav,"['C', 'C#', 'E']",120,"['whole', 'whole', 'white']","['eighth rest', 'eighth rest', 'eighth rest']",3
wav_FCF505.wav,"['F', 'C', 'F']",120,"['whole', 'half', 'black']","['Sixteenth rest', 'eighth rest', 'no rest']",3
wav_EGBb4710.wav,"['E', 'G', 'Bb']",120,"['whole', 'whole', 'white']","['half rest', 'Sixteenth rest', 'no rest']",3
wav_AEbF#936.wav,"['A', 'Eb', 'F#']",120,"['black', 'half', 'half']","['no rest', 'half rest', 'Sixteenth rest']",3
wav_FCB5011.wav,"['F', 'C', 'B']",120,"['black', 'Quater', 'whole']","['Sixteenth rest', 'Sixteenth rest', 'Sixteenth rest']",3
wav_ADG927.wav,"['A', 'D', 'G']",120,"['half', 'Quater', 'black']","['Sixteenth rest', 'no rest', 'no rest']",3
wav_BBAb11118.wav,"['B', 'B', 'Ab']",120,"['Quater', 'white', 'black']","['Quarter rest', 'whole rest', 'whole rest']",3
wav_FDBb5210.wav,"['F', 'D', 'Bb']",120,"['Quater', 'Quater', 'half']","['half rest', 'no rest', 'Sixteenth rest']",3
wav_EbED342.wav,"['Eb', 'E', 'D']",120,"['black', 'whole', 'Quater']","['eighth rest', 'Sixteenth rest', 'no rest']",3
wav_AAbB9811.wav,"['A', 'Ab', 'B']",120,"['Quater', 'half', 'black']","['Quarter rest', 'Quarter rest', 'half rest']",3
wav_ABF9115.wav,"['A', 'B', 'F']",120,"['white', 'black', 'Quater']","['no rest', 'whole rest', 'no rest']",3
wav_CF#Eb063.wav,"['C', 'F#', 'Eb']",120,"['Quater', 'whole', 'whole']","['whole rest', 'Quarter rest', 'eighth rest']",3
wav_AFEb953.wav,"['A', 'F', 'Eb']",120,"['white', 'Quater', 'half']","['whole rest', 'eighth rest', 'half rest']",3
wav_F#EbBb6310.wav,"['F#', 'Eb', 'Bb']",120,"['half', 'half', 'whole']","['Sixteenth rest', 'whole rest', 'eighth rest']",3
wav_DEF#246.wav,"['D', 'E', 'F#']",120,"['Quater', 'white', 'black']","['Sixteenth rest', 'half rest', 'half rest']",3
wav_C#FF#156.wav,"['C#', 'F', 'F#']",120,"['black', 'white', 'black']","['whole rest', 'Sixteenth rest', 'no rest']",3
wav_F#EAb648.wav,"['F#', 'E', 'Ab']",120,"['half', 'Quater', 'white']","['no rest', 'Sixteenth rest', 'eighth rest']",3
wav_DDC#221.wav,"['D', 'D', 'C#']",120,"['whole', 'white', 'white']","['no rest', 'eighth rest', 'no rest']",3
wav_BbF#Eb1063.wav,"['Bb', 'F#', 'Eb']",120,"['Quater', 'black', 'Quater']","['eighth rest', 'no rest', 'Sixteenth rest']",3
wav_BGF#1176.wav,"['B', 'G', 'F#']",120,"['whole', 'black', 'white']","['no rest', 'eighth rest', 'Quarter rest']",3
wav_F#EBb6410.wav,"['F#', 'E', 'Bb']",120,"['half', 'whole', 'white']","['Quarter rest', 'Sixteenth rest', 'Quarter rest']",3
wav_F#FC650.wav,"['F#', 'F', 'C']",120,"['half', 'half', 'black']","['Sixteenth rest', 'half rest', 'eighth rest']",3
wav_BAG1197.wav,"['B', 'A', 'G']",120,"['Quater', 'black', 'Quater']","['Sixteenth rest', 'eighth rest', 'Quarter rest']",3
wav_AGE974.wav,"['A', 'G', 'E']",120,"['whole', 'half', 'white']","['eighth rest', 'Sixteenth rest', 'Quarter rest']",3
wav_GC#E714.wav,"['G', 'C#', 'E']",120,"['white', 'white', 'Quater']","['Quarter rest', 'Quarter rest', 'no rest']",3
wav_F#EC640.wav,"['F#', 'E', 'C']",120,"['white', 'white', 'Quater']","['Sixteenth rest', 'whole rest', 'Sixteenth rest']",3
wav_CFA059.wav,"['C', 'F', 'A']",120,"['half', 'half', 'Quater']","['whole rest', 'half rest', 'whole rest']",3
wav_DCF#206.wav,"['D', 'C', 'F#']",120,"['Quater', 'white', 'Quater']","['half rest', 'half rest', 'whole rest']",3
wav_EbBG3117.wav,"['Eb', 'B', 'G']",120,"['Quater', 'white', 'Quater']","['Quarter rest', 'Quarter rest', 'whole rest']",3
wav_BbDBb10210.wav,"['Bb', 'D', 'Bb']",120,"['black', 'half', 'white']","['Sixteenth rest', 'Quarter rest', 'eighth rest']",3
wav_BbGA1079.wav,"['Bb', 'G', 'A']",120,"['black', 'black', 'Quater']","['eighth rest', 'eighth rest', 'no rest']",3
wav_GF#C#761.wav,"['G', 'F#', 'C#']",120,"['whole', 'white', 'white']","['Quarter rest', 'Quarter rest', 'whole rest']",3
wav_FGC#571.wav,"['F', 'G', 'C#']",120,"['whole', 'Quater', 'Quater']","['Quarter rest', 'whole rest', 'no rest']",3
wav_C#BbBb11010.wav,"['C#', 'Bb', 'Bb']",120,"['whole', 'black', 'Quater']","['whole rest', 'whole rest', 'Sixteenth rest']",3
wav_DC#C210.wav,"['D', 'C#', 'C']",120,"['half', 'black', 'white']","['Sixteenth rest', 'Quarter rest', 'Sixteenth rest']",3
wav_F#AC690.wav,"['F#', 'A', 'C']",120,"['black', 'Quater', 'white']","['whole rest', 'eighth rest', 'half rest']",3
wav_AbEG847.wav,"['Ab', 'E', 'G']",120,"['half', 'white', 'black']","['Quarter rest', 'no rest', 'half rest']",3
wav_BGG1177.wav,"['B', 'G', 'G']",120,"['white', 'black', 'white']","['whole rest', 'Quarter rest', 'eighth rest']",3
wav_EBbA4109.wav,"['E', 'Bb', 'A']",120,"['black', 'white', 'Quater']","['eighth rest', 'Quarter rest', 'whole rest']",3
wav_BEC#1141.wav,"['B', 'E', 'C#']",120,"['black', 'half', 'black']","['Sixteenth rest', 'half rest', 'Quarter rest']",3
wav_DFF#256.wav,"['D', 'F', 'F#']",120,"['Quater', 'white', 'whole']","['Quarter rest', 'half rest', 'eighth rest']",3
wav_BbF#C#1061.wav,"['Bb', 'F#', 'C#']",120,"['whole', 'white', 'Quater']","['whole rest', 'eighth rest', 'half rest']",3
wav_BFC1150.wav,"['B', 'F', 'C']",120,"['white', 'white', 'Quater']","['Sixteenth rest', 'no rest', 'Quarter rest']",3
wav_F#BbC#6101.wav,"['F#', 'Bb', 'C#']",120,"['whole', 'black', 'Quater']","['eighth rest', 'eighth rest', 'eighth rest']",3
wav_DF#G267.wav,"['D', 'F#', 'G']",120,"['half', 'black', 'whole']","['Quarter rest', 'no rest', 'eighth rest']",3
wav_BbGBb10710.wav,"['Bb', 'G', 'Bb']",120,"['black', 'white', 'Quater']","['eighth rest', 'half rest', 'Quarter rest']",3
wav_BbAC#1091.wav,"['Bb', 'A', 'C#']",120,"['whole', 'black', 'whole']","['eighth rest', 'whole rest', 'whole rest']",3
wav_F#C#Eb613.wav,"['F#', 'C#', 'Eb']",120,"['Quater', 'black', 'Quater']","['Sixteenth rest', 'whole rest', 'no rest']",3
wav_GC#A719.wav,"['G', 'C#', 'A']",120,"['half', 'whole', 'whole']","['eighth rest', 'whole rest', 'no rest']",3
wav_DC#A219.wav,"['D', 'C#', 'A']",120,"['half', 'black', 'whole']","['eighth rest', 'no rest', 'whole rest']",3
wav_EAC490.wav,"['E', 'A', 'C']",120,"['Quater', 'black', 'white']","['eighth rest', 'half rest', 'Quarter rest']",3
wav_EC#A419.wav,"['E', 'C#', 'A']",120,"['white', 'whole', 'white']","['Quarter rest', 'whole rest', 'Quarter rest']",3
wav_F#BbG6107.wav,"['F#', 'Bb', 'G']",120,"['black', 'half', 'white']","['whole rest', 'whole rest', 'half rest']",3
wav_DBbF#2106.wav,"['D', 'Bb', 'F#']",120,"['white', 'white', 'white']","['whole rest', 'no rest', 'whole rest']",3
wav_F#C#B6111.wav,"['F#', 'C#', 'B']",120,"['black', 'half', 'white']","['eighth rest', 'no rest', 'Quarter rest']",3
wav_CC#B0111.wav,"['C', 'C#', 'B']",120,"['white', 'whole', 'white']","['Sixteenth rest', 'no rest', 'Quarter rest']",3
wav_GC#C710.wav,"['G', 'C#', 'C']",120,"['white', 'Quater', 'whole']","['whole rest', 'whole rest', 'Sixteenth rest']",3
wav_GAC#791.wav,"['G', 'A', 'C#']",120,"['black', 'whole', 'white']","['Quarter rest', 'half rest', 'eighth rest']",3
wav_F#FB6511.wav,"['F#', 'F', 'B']",120,"['black', 'whole', 'black']","['whole rest', 'whole rest', 'whole rest']",3
wav_CAC090.wav,"['C', 'A', 'C']",120,"['black', 'white', 'whole']","['eighth rest', 'half rest', 'half rest']",3
wav_CBbG0107.wav,"['C', 'Bb', 'G']",120,"['black', 'half', 'black']","['Quarter rest', 'no rest', 'Sixteenth rest']",3
wav_EC#B4111.wav,"['E', 'C#', 'B']",120,"['black', 'Quater', 'whole']","['Quarter rest', 'whole rest', 'Sixteenth rest']",3
wav_F#FE654.wav,"['F#', 'F', 'E']",120,"['white', 'half', 'whole']","['Sixteenth rest', 'whole rest', 'whole rest']",3
wav_EBbB41011.wav,"['E', 'Bb', 'B']",120,"['Quater', 'Quater', 'black']","['whole rest', 'half rest', 'Sixteenth rest']",3
wav_EFA459.wav,"['E', 'F', 'A']",120,"['Quater', 'black', 'black']","['whole rest', 'no rest', 'whole rest']",3
