File Name,label,tempo,rhythm,rest,num of pitch
wav_BbBbC10100.wav,"['Bb', 'Bb', 'C']",80,"['white', 'white', 'white']","['Sixteenth rest', 'eighth rest', 'Quarter rest']",3
wav_BbBbEb10103.wav,"['Bb', 'Bb', 'Eb']",80,"['white', 'white', 'white']","['Sixteenth rest', 'Quarter rest', 'Quarter rest']",3
wav_F#FC650.wav,"['F#', 'F', 'C']",80,"['white', 'white', 'white']","['Quarter rest', 'eighth rest', 'Quarter rest']",3
wav_EbEB3411.wav,"['Eb', 'E', 'B']",80,"['white', 'white', 'white']","['whole rest', 'eighth rest', 'Quarter rest']",3
wav_DF#C#261.wav,"['D', 'F#', 'C#']",100,"['white', 'white', 'white']","['Quarter rest', 'eighth rest', 'whole rest']",3
wav_FFBbD55102.wav,"['F', 'F', 'Bb', 'D']",140,"['white', 'white', 'white']","['eighth rest', 'half rest', 'half rest', 'whole rest']",4
wav_EAbAbF#4886.wav,"['E', 'Ab', 'Ab', 'F#']",160,"['white', 'white', 'white']","['whole rest', 'eighth rest', 'eighth rest', 'eighth rest']",4
wav_EBbEbA41039.wav,"['E', 'Bb', 'Eb', 'A']",120,"['white', 'white', 'white']","['whole rest', 'half rest', 'half rest', 'whole rest']",4
wav_BDGG11277.wav,"['B', 'D', 'G', 'G']",80,"['white', 'white', 'white']","['half rest', 'half rest', 'half rest', 'half rest']",4
wav_BC#EEb11143.wav,"['B', 'C#', 'E', 'Eb']",80,"['white', 'white', 'white']","['eighth rest', 'half rest', 'eighth rest', 'whole rest']",4
wav_EbBAEb31193.wav,"['Eb', 'B', 'A', 'Eb']",80,"['white', 'white', 'white']","['whole rest', 'half rest', 'whole rest', 'eighth rest']",4
wav_CEFA0459.wav,"['C', 'E', 'F', 'A']",80,"['white', 'white', 'white']","['Sixteenth rest', 'whole rest', 'whole rest', 'whole rest']",4
wav_EBbCG41007.wav,"['E', 'Bb', 'C', 'G']",160,"['white', 'white', 'white']","['whole rest', 'whole rest', 'Quarter rest', 'half rest']",4
wav_EbBbEC#31041.wav,"['Eb', 'Bb', 'E', 'C#']",140,"['white', 'white', 'white']","['whole rest', 'half rest', 'Quarter rest', 'Quarter rest']",4
wav_AbCCC8000.wav,"['Ab', 'C', 'C', 'C']",80,"['white', 'white', 'white']","['Sixteenth rest', 'Sixteenth rest', 'Sixteenth rest', 'Sixteenth rest']",4
wav_BbF#EB106411.wav,"['Bb', 'F#', 'E', 'B']",120,"['white', 'white', 'white']","['eighth rest', 'half rest', 'Sixteenth rest', 'eighth rest']",4
wav_DCAbC2080.wav,"['D', 'C', 'Ab', 'C']",140,"['white', 'white', 'white']","['half rest', 'whole rest', 'whole rest', 'half rest']",4
wav_C#AbFA1859.wav,"['C#', 'Ab', 'F', 'A']",100,"['white', 'white', 'white']","['Sixteenth rest', 'half rest', 'eighth rest', 'eighth rest']",4
wav_DABbF29105.wav,"['D', 'A', 'Bb', 'F']",140,"['white', 'white', 'white']","['Quarter rest', 'eighth rest', 'Sixteenth rest', 'eighth rest']",4
wav_BF#EF#11646.wav,"['B', 'F#', 'E', 'F#']",80,"['white', 'white', 'white']","['Sixteenth rest', 'half rest', 'whole rest', 'eighth rest']",4
wav_DF#F#B26611.wav,"['D', 'F#', 'F#', 'B']",140,"['white', 'white', 'white']","['Sixteenth rest', 'half rest', 'Sixteenth rest', 'half rest']",4
wav_F#CEbC#6031.wav,"['F#', 'C', 'Eb', 'C#']",80,"['white', 'white', 'white']","['eighth rest', 'Quarter rest', 'whole rest', 'Quarter rest']",4
wav_DFAE2594.wav,"['D', 'F', 'A', 'E']",120,"['white', 'white', 'white']","['Sixteenth rest', 'Sixteenth rest', 'whole rest', 'Quarter rest']",4
wav_AF#FEb9653.wav,"['A', 'F#', 'F', 'Eb']",80,"['white', 'white', 'white']","['whole rest', 'Quarter rest', 'whole rest', 'Quarter rest']",4
wav_BACA11909.wav,"['B', 'A', 'C', 'A']",80,"['white', 'white', 'white']","['Sixteenth rest', 'half rest', 'half rest', 'whole rest']",4
wav_CC#BF#01116.wav,"['C', 'C#', 'B', 'F#']",100,"['white', 'white', 'white']","['whole rest', 'eighth rest', 'half rest', 'half rest']",4
wav_DAbCF#2806.wav,"['D', 'Ab', 'C', 'F#']",80,"['white', 'white', 'white']","['half rest', 'whole rest', 'Quarter rest', 'Sixteenth rest']",4
wav_AbC#GA8179.wav,"['Ab', 'C#', 'G', 'A']",160,"['white', 'white', 'white']","['Quarter rest', 'eighth rest', 'Sixteenth rest', 'Sixteenth rest']",4
wav_ADFD9252.wav,"['A', 'D', 'F', 'D']",160,"['white', 'white', 'white']","['Sixteenth rest', 'Quarter rest', 'half rest', 'eighth rest']",4
wav_CC#DAb0128.wav,"['C', 'C#', 'D', 'Ab']",120,"['white', 'white', 'white']","['half rest', 'eighth rest', 'Quarter rest', 'half rest']",4
wav_CFF#C0560.wav,"['C', 'F', 'F#', 'C']",160,"['white', 'white', 'white']","['Sixteenth rest', 'eighth rest', 'half rest', 'half rest']",4
wav_DFAbE2584.wav,"['D', 'F', 'Ab', 'E']",160,"['white', 'white', 'white']","['Sixteenth rest', 'half rest', 'Sixteenth rest', 'Quarter rest']",4
wav_BFEbE11534.wav,"['B', 'F', 'Eb', 'E']",160,"['white', 'white', 'white']","['whole rest', 'Sixteenth rest', 'Quarter rest', 'eighth rest']",4
wav_CDAC0290.wav,"['C', 'D', 'A', 'C']",80,"['white', 'white', 'white']","['Sixteenth rest', 'Sixteenth rest', 'whole rest', 'eighth rest']",4
wav_GDAbF#7286.wav,"['G', 'D', 'Ab', 'F#']",140,"['white', 'white', 'white']","['half rest', 'whole rest', 'whole rest', 'half rest']",4
wav_EbF#EbD3632.wav,"['Eb', 'F#', 'Eb', 'D']",80,"['white', 'white', 'white']","['half rest', 'Quarter rest', 'whole rest', 'half rest']",4
wav_AbDCAb8208.wav,"['Ab', 'D', 'C', 'Ab']",120,"['white', 'white', 'white']","['half rest', 'Quarter rest', 'whole rest', 'half rest']",4
wav_BCAbC11080.wav,"['B', 'C', 'Ab', 'C']",100,"['white', 'white', 'white']","['Quarter rest', 'whole rest', 'half rest', 'eighth rest']",4
wav_C#FBbEb15103.wav,"['C#', 'F', 'Bb', 'Eb']",160,"['white', 'white', 'white']","['Quarter rest', 'half rest', 'Sixteenth rest', 'half rest']",4
wav_EbDCAb3208.wav,"['Eb', 'D', 'C', 'Ab']",160,"['white', 'white', 'white']","['whole rest', 'half rest', 'Quarter rest', 'eighth rest']",4
wav_C#CBbEb10103.wav,"['C#', 'C', 'Bb', 'Eb']",100,"['white', 'white', 'white']","['Sixteenth rest', 'Sixteenth rest', 'eighth rest', 'Quarter rest']",4
wav_AAbBbF#98106.wav,"['A', 'Ab', 'Bb', 'F#']",140,"['white', 'white', 'white']","['Quarter rest', 'Sixteenth rest', 'half rest', 'half rest']",4
wav_F#AAC#6991.wav,"['F#', 'A', 'A', 'C#']",80,"['white', 'white', 'white']","['Quarter rest', 'Quarter rest', 'whole rest', 'eighth rest']",4
wav_F#GBC#67111.wav,"['F#', 'G', 'B', 'C#']",100,"['white', 'white', 'white']","['whole rest', 'half rest', 'whole rest', 'half rest']",4
wav_BbF#FB106511.wav,"['Bb', 'F#', 'F', 'B']",100,"['white', 'white', 'white']","['whole rest', 'whole rest', 'Sixteenth rest', 'half rest']",4
wav_C#CBG10117.wav,"['C#', 'C', 'B', 'G']",140,"['white', 'white', 'white']","['Quarter rest', 'half rest', 'eighth rest', 'half rest']",4
wav_CC#BE01114.wav,"['C', 'C#', 'B', 'E']",80,"['white', 'white', 'white']","['Sixteenth rest', 'eighth rest', 'half rest', 'whole rest']",4
wav_FAAbG5987.wav,"['F', 'A', 'Ab', 'G']",140,"['white', 'white', 'white']","['eighth rest', 'eighth rest', 'Quarter rest', 'Sixteenth rest']",4
wav_BbEbC#G10317.wav,"['Bb', 'Eb', 'C#', 'G']",160,"['white', 'white', 'white']","['Sixteenth rest', 'Sixteenth rest', 'half rest', 'eighth rest']",4
wav_AEEBb94410.wav,"['A', 'E', 'E', 'Bb']",120,"['white', 'white', 'white']","['eighth rest', 'Sixteenth rest', 'Quarter rest', 'Quarter rest']",4
wav_FBbGC#51071.wav,"['F', 'Bb', 'G', 'C#']",160,"['white', 'white', 'white']","['Quarter rest', 'Quarter rest', 'Sixteenth rest', 'Sixteenth rest']",4
wav_AAbF#F9865.wav,"['A', 'Ab', 'F#', 'F']",140,"['white', 'white', 'white']","['whole rest', 'Sixteenth rest', 'Sixteenth rest', 'Sixteenth rest']",4
wav_GGFE7754.wav,"['G', 'G', 'F', 'E']",80,"['white', 'white', 'white']","['half rest', 'eighth rest', 'Sixteenth rest', 'Quarter rest']",4
wav_GEbC#Bb73110.wav,"['G', 'Eb', 'C#', 'Bb']",120,"['white', 'white', 'white']","['half rest', 'eighth rest', 'Sixteenth rest', 'eighth rest']",4
wav_C#BGG11177.wav,"['C#', 'B', 'G', 'G']",160,"['white', 'white', 'white']","['Quarter rest', 'whole rest', 'eighth rest', 'whole rest']",4
wav_GBbEbBb710310.wav,"['G', 'Bb', 'Eb', 'Bb']",120,"['white', 'white', 'white']","['whole rest', 'whole rest', 'Sixteenth rest', 'eighth rest']",4
wav_F#EBD64112.wav,"['F#', 'E', 'B', 'D']",140,"['white', 'white', 'white']","['Sixteenth rest', 'Sixteenth rest', 'Quarter rest', 'Sixteenth rest']",4
wav_EEbED4342.wav,"['E', 'Eb', 'E', 'D']",160,"['white', 'white', 'white']","['half rest', 'Sixteenth rest', 'half rest', 'Quarter rest']",4
wav_C#BC#C11110.wav,"['C#', 'B', 'C#', 'C']",120,"['white', 'white', 'white']","['Quarter rest', 'whole rest', 'Quarter rest', 'eighth rest']",4
wav_BbC#C#B101111.wav,"['Bb', 'C#', 'C#', 'B']",140,"['white', 'white', 'white']","['Quarter rest', 'Quarter rest', 'whole rest', 'Sixteenth rest']",4
wav_AbAC#B89111.wav,"['Ab', 'A', 'C#', 'B']",120,"['white', 'white', 'white']","['half rest', 'eighth rest', 'eighth rest', 'Sixteenth rest']",4
wav_EbEbAC#3391.wav,"['Eb', 'Eb', 'A', 'C#']",160,"['white', 'white', 'white']","['whole rest', 'Sixteenth rest', 'eighth rest', 'whole rest']",4
wav_FEbBbEb53103.wav,"['F', 'Eb', 'Bb', 'Eb']",160,"['white', 'white', 'white']","['whole rest', 'Quarter rest', 'Quarter rest', 'whole rest']",4
wav_FAbBE58114.wav,"['F', 'Ab', 'B', 'E']",140,"['white', 'white', 'white']","['Sixteenth rest', 'Sixteenth rest', 'whole rest', 'Quarter rest']",4
wav_AbGEbBb87310.wav,"['Ab', 'G', 'Eb', 'Bb']",140,"['white', 'white', 'white']","['half rest', 'whole rest', 'Sixteenth rest', 'Sixteenth rest']",4
wav_FEGA5479.wav,"['F', 'E', 'G', 'A']",120,"['white', 'white', 'white']","['eighth rest', 'eighth rest', 'eighth rest', 'Quarter rest']",4
wav_GEbF#Ab7368.wav,"['G', 'Eb', 'F#', 'Ab']",140,"['white', 'white', 'white']","['Quarter rest', 'whole rest', 'Sixteenth rest', 'half rest']",4
wav_F#AGD6972.wav,"['F#', 'A', 'G', 'D']",100,"['white', 'white', 'white']","['eighth rest', 'Quarter rest', 'whole rest', 'Sixteenth rest']",4
wav_AGDF9725.wav,"['A', 'G', 'D', 'F']",100,"['white', 'white', 'white']","['eighth rest', 'Sixteenth rest', 'half rest', 'Quarter rest']",4
wav_GBAAb71198.wav,"['G', 'B', 'A', 'Ab']",100,"['white', 'white', 'white']","['eighth rest', 'eighth rest', 'eighth rest', 'Quarter rest']",4
wav_EGDBb47210.wav,"['E', 'G', 'D', 'Bb']",100,"['white', 'white', 'white']","['whole rest', 'eighth rest', 'Sixteenth rest', 'whole rest']",4
wav_F#BC#F61115.wav,"['F#', 'B', 'C#', 'F']",120,"['white', 'white', 'white']","['half rest', 'whole rest', 'half rest', 'whole rest']",4
wav_AbBbF#Ab81068.wav,"['Ab', 'Bb', 'F#', 'Ab']",100,"['white', 'white', 'white']","['half rest', 'Quarter rest', 'Quarter rest', 'Quarter rest']",4
wav_BbBDB1011211.wav,"['Bb', 'B', 'D', 'B']",120,"['white', 'white', 'white']","['eighth rest', 'Sixteenth rest', 'eighth rest', 'whole rest']",4
wav_BbGDBb107210.wav,"['Bb', 'G', 'D', 'Bb']",100,"['white', 'white', 'white']","['eighth rest', 'Quarter rest', 'Quarter rest', 'Sixteenth rest']",4
wav_EbEF#F3465.wav,"['Eb', 'E', 'F#', 'F']",120,"['white', 'white', 'white']","['Quarter rest', 'whole rest', 'half rest', 'Quarter rest']",4
wav_EEDF4425.wav,"['E', 'E', 'D', 'F']",120,"['white', 'white', 'white']","['Quarter rest', 'whole rest', 'eighth rest', 'whole rest']",4
wav_EEbBA43119.wav,"['E', 'Eb', 'B', 'A']",100,"['white', 'white', 'white']","['Quarter rest', 'eighth rest', 'half rest', 'whole rest']",4
wav_BbF#CEb10603.wav,"['Bb', 'F#', 'C', 'Eb']",100,"['white', 'white', 'white']","['eighth rest', 'Sixteenth rest', 'Quarter rest', 'Quarter rest']",4
wav_GBBbF#711106.wav,"['G', 'B', 'Bb', 'F#']",100,"['white', 'white', 'white']","['Quarter rest', 'whole rest', 'eighth rest', 'whole rest']",4
wav_C#FAbFD15852.wav,"['C#', 'F', 'Ab', 'F', 'D']",100,"['white', 'white', 'white']","['Quarter rest', 'whole rest', 'half rest', 'Quarter rest', 'eighth rest']",5
wav_BBbEAbA1110489.wav,"['B', 'Bb', 'E', 'Ab', 'A']",160,"['white', 'white', 'white']","['Sixteenth rest', 'eighth rest', 'Quarter rest', 'Sixteenth rest', 'whole rest']",5
wav_EbFCAF#35096.wav,"['Eb', 'F', 'C', 'A', 'F#']",80,"['white', 'white', 'white']","['eighth rest', 'half rest', 'half rest', 'whole rest', 'eighth rest']",5
wav_FF#C#FE56154.wav,"['F', 'F#', 'C#', 'F', 'E']",80,"['white', 'white', 'white']","['half rest', 'Sixteenth rest', 'Sixteenth rest', 'Sixteenth rest', 'eighth rest']",5
wav_GAbBAbC781180.wav,"['G', 'Ab', 'B', 'Ab', 'C']",80,"['white', 'white', 'white']","['Quarter rest', 'eighth rest', 'whole rest', 'Quarter rest', 'eighth rest']",5
wav_EAbEbBbB4831011.wav,"['E', 'Ab', 'Eb', 'Bb', 'B']",160,"['white', 'white', 'white']","['Sixteenth rest', 'whole rest', 'whole rest', 'Quarter rest', 'Quarter rest']",5
wav_FBCF#B5110611.wav,"['F', 'B', 'C', 'F#', 'B']",140,"['white', 'white', 'white']","['Quarter rest', 'whole rest', 'Quarter rest', 'half rest', 'Quarter rest']",5
wav_BbEAbBF#1048116.wav,"['Bb', 'E', 'Ab', 'B', 'F#']",140,"['white', 'white', 'white']","['eighth rest', 'Sixteenth rest', 'Quarter rest', 'Sixteenth rest', 'whole rest']",5
wav_CFCBA050119.wav,"['C', 'F', 'C', 'B', 'A']",80,"['white', 'white', 'white']","['Sixteenth rest', 'Quarter rest', 'half rest', 'Sixteenth rest', 'eighth rest']",5
wav_FC#CBbF#510106.wav,"['F', 'C#', 'C', 'Bb', 'F#']",80,"['white', 'white', 'white']","['Sixteenth rest', 'eighth rest', 'half rest', 'whole rest', 'whole rest']",5
wav_C#AFEbE19534.wav,"['C#', 'A', 'F', 'Eb', 'E']",120,"['white', 'white', 'white']","['Sixteenth rest', 'Quarter rest', 'half rest', 'Quarter rest', 'whole rest']",5
wav_CCCED00042.wav,"['C', 'C', 'C', 'E', 'D']",140,"['white', 'white', 'white']","['eighth rest', 'half rest', 'Quarter rest', 'whole rest', 'half rest']",5
wav_CEbAEbBb039310.wav,"['C', 'Eb', 'A', 'Eb', 'Bb']",80,"['white', 'white', 'white']","['half rest', 'Sixteenth rest', 'half rest', 'whole rest', 'whole rest']",5
wav_C#AbF#EbE18634.wav,"['C#', 'Ab', 'F#', 'Eb', 'E']",160,"['white', 'white', 'white']","['half rest', 'Quarter rest', 'Quarter rest', 'half rest', 'eighth rest']",5
wav_DEF#AbF#24686.wav,"['D', 'E', 'F#', 'Ab', 'F#']",120,"['white', 'white', 'white']","['eighth rest', 'Quarter rest', 'eighth rest', 'whole rest', 'Sixteenth rest']",5
wav_AbEbF#F#C83660.wav,"['Ab', 'Eb', 'F#', 'F#', 'C']",160,"['white', 'white', 'white']","['eighth rest', 'Quarter rest', 'whole rest', 'whole rest', 'eighth rest']",5
wav_BEbF#CEb113603.wav,"['B', 'Eb', 'F#', 'C', 'Eb']",140,"['white', 'white', 'white']","['Sixteenth rest', 'Quarter rest', 'Quarter rest', 'half rest', 'half rest']",5
wav_FAFBbE595104.wav,"['F', 'A', 'F', 'Bb', 'E']",160,"['white', 'white', 'white']","['eighth rest', 'Sixteenth rest', 'Sixteenth rest', 'half rest', 'eighth rest']",5
wav_GC#C#EA71149.wav,"['G', 'C#', 'C#', 'E', 'A']",120,"['white', 'white', 'white']","['Quarter rest', 'Sixteenth rest', 'Quarter rest', 'Quarter rest', 'eighth rest']",5
wav_F#GEFAb67458.wav,"['F#', 'G', 'E', 'F', 'Ab']",140,"['white', 'white', 'white']","['half rest', 'Sixteenth rest', 'half rest', 'half rest', 'eighth rest']",5
wav_BbEbGDF103725.wav,"['Bb', 'Eb', 'G', 'D', 'F']",140,"['white', 'white', 'white']","['Quarter rest', 'Sixteenth rest', 'eighth rest', 'Quarter rest', 'Quarter rest']",5
wav_BGF#FBb1176510.wav,"['B', 'G', 'F#', 'F', 'Bb']",140,"['white', 'white', 'white']","['eighth rest', 'Quarter rest', 'eighth rest', 'half rest', 'whole rest']",5
wav_CABC#G091117.wav,"['C', 'A', 'B', 'C#', 'G']",80,"['white', 'white', 'white']","['whole rest', 'whole rest', 'eighth rest', 'Sixteenth rest', 'eighth rest']",5
wav_EF#EBbC464100.wav,"['E', 'F#', 'E', 'Bb', 'C']",140,"['white', 'white', 'white']","['half rest', 'Quarter rest', 'Quarter rest', 'half rest', 'Sixteenth rest']",5
